path,emotion,emotion_id,actor,gender,intensity,duration
data/raw/ravdess/Actor_01/03-01-05-02-01-02-01.wav,angry,5,1,male,strong,4.371041666666667
data/raw/ravdess/Actor_01/03-01-05-02-02-01-01.wav,angry,5,1,male,strong,4.137458333333333
data/raw/ravdess/Actor_01/03-01-05-02-02-02-01.wav,angry,5,1,male,strong,4.437770833333333
data/raw/ravdess/Actor_01/03-01-06-01-01-01-01.wav,fearful,6,1,male,normal,3.6703333333333332
data/raw/ravdess/Actor_01/03-01-06-01-01-02-01.wav,fearful,6,1,male,normal,3.636979166666667
data/raw/ravdess/Actor_01/03-01-06-01-02-01-01.wav,fearful,6,1,male,normal,3.4367708333333336
data/raw/ravdess/Actor_01/03-01-06-01-02-02-01.wav,fearful,6,1,male,normal,3.7036875
data/raw/ravdess/Actor_01/03-01-06-02-01-01-01.wav,fearful,6,1,male,strong,5.005
data/raw/ravdess/Actor_01/03-01-06-02-01-02-01.wav,fearful,6,1,male,strong,4.2375625
data/raw/ravdess/Actor_01/03-01-06-02-02-01-01.wav,fearful,6,1,male,strong,3.970625
data/raw/ravdess/Actor_01/03-01-06-02-02-02-01.wav,fearful,6,1,male,strong,3.9039166666666665
data/raw/ravdess/Actor_01/03-01-07-01-01-01-01.wav,disgust,7,1,male,normal,3.8705208333333334
data/raw/ravdess/Actor_01/03-01-07-01-01-02-01.wav,disgust,7,1,male,normal,3.9038958333333333
data/raw/ravdess/Actor_01/03-01-07-01-02-01-01.wav,disgust,7,1,male,normal,3.9038958333333333
data/raw/ravdess/Actor_01/03-01-07-01-02-02-01.wav,disgust,7,1,male,normal,3.8371666666666666
data/raw/ravdess/Actor_01/03-01-07-02-01-01-01.wav,disgust,7,1,male,strong,4.304291666666667
data/raw/ravdess/Actor_01/03-01-07-02-01-02-01.wav,disgust,7,1,male,strong,4.104104166666667
data/raw/ravdess/Actor_01/03-01-07-02-02-01-01.wav,disgust,7,1,male,strong,4.037375
data/raw/ravdess/Actor_01/03-01-07-02-02-02-01.wav,disgust,7,1,male,strong,4.371020833333334
data/raw/ravdess/Actor_01/03-01-08-01-01-01-01.wav,surprised,8,1,male,normal,3.403395833333333
data/raw/ravdess/Actor_01/03-01-08-01-01-02-01.wav,surprised,8,1,male,normal,3.2699166666666666
data/raw/ravdess/Actor_01/03-01-08-01-02-01-01.wav,surprised,8,1,male,normal,3.536875
data/raw/ravdess/Actor_01/03-01-08-01-02-02-01.wav,surprised,8,1,male,normal,3.2699166666666666
data/raw/ravdess/Actor_01/03-01-08-02-01-01-01.wav,surprised,8,1,male,strong,3.43675
data/raw/ravdess/Actor_01/03-01-08-02-01-02-01.wav,surprised,8,1,male,strong,3.5702291666666666
data/raw/ravdess/Actor_01/03-01-08-02-02-01-01.wav,surprised,8,1,male,strong,3.5035
data/raw/ravdess/Actor_01/03-01-08-02-02-02-01.wav,surprised,8,1,male,strong,3.2699375
data/raw/ravdess/Actor_02/03-01-01-01-01-01-02.wav,neutral,1,2,female,normal,3.6369583333333333
data/raw/ravdess/Actor_02/03-01-01-01-01-02-02.wav,neutral,1,2,female,normal,3.6036041666666665
data/raw/ravdess/Actor_02/03-01-01-01-02-01-02.wav,neutral,1,2,female,normal,3.7704166666666667
data/raw/ravdess/Actor_02/03-01-01-01-02-02-02.wav,neutral,1,2,female,normal,3.6035833333333334
data/raw/ravdess/Actor_02/03-01-02-01-01-01-02.wav,calm,2,2,female,normal,3.8371666666666666
data/raw/ravdess/Actor_02/03-01-02-01-01-02-02.wav,calm,2,2,female,normal,4.004
data/raw/ravdess/Actor_02/03-01-02-01-02-01-02.wav,calm,2,2,female,normal,3.8371666666666666
data/raw/ravdess/Actor_02/03-01-02-01-02-02-02.wav,calm,2,2,female,normal,3.970625
data/raw/ravdess/Actor_02/03-01-02-02-01-01-02.wav,calm,2,2,female,strong,4.137479166666667
data/raw/ravdess/Actor_02/03-01-02-02-01-02-02.wav,calm,2,2,female,strong,4.037375
data/raw/ravdess/Actor_02/03-01-02-02-02-01-02.wav,calm,2,2,female,strong,4.104104166666667
data/raw/ravdess/Actor_02/03-01-02-02-02-02-02.wav,calm,2,2,female,strong,4.104104166666667
data/raw/ravdess/Actor_02/03-01-03-01-01-01-02.wav,happy,3,2,female,normal,3.6036041666666665
data/raw/ravdess/Actor_02/03-01-03-01-01-02-02.wav,happy,3,2,female,normal,3.7036875
data/raw/ravdess/Actor_02/03-01-03-01-02-01-02.wav,happy,3,2,female,normal,3.7704375
data/raw/ravdess/Actor_02/03-01-03-01-02-02-02.wav,happy,3,2,female,normal,3.7370833333333335
data/raw/ravdess/Actor_02/03-01-03-02-01-01-02.wav,happy,3,2,female,strong,3.703708333333333
data/raw/ravdess/Actor_02/03-01-03-02-01-02-02.wav,happy,3,2,female,strong,3.6703333333333332
data/raw/ravdess/Actor_02/03-01-03-02-02-01-02.wav,happy,3,2,female,strong,3.703708333333333
data/raw/ravdess/Actor_02/03-01-03-02-02-02-02.wav,happy,3,2,female,strong,3.8705208333333334
data/raw/ravdess/Actor_02/03-01-04-01-01-01-02.wav,sad,4,2,female,normal,3.8371666666666666
data/raw/ravdess/Actor_02/03-01-04-01-01-02-02.wav,sad,4,2,female,normal,3.7704375
data/raw/ravdess/Actor_02/03-01-04-01-02-01-02.wav,sad,4,2,female,normal,3.7370625
data/raw/ravdess/Actor_02/03-01-04-01-02-02-02.wav,sad,4,2,female,normal,3.7704375
data/raw/ravdess/Actor_02/03-01-04-02-01-01-02.wav,sad,4,2,female,strong,3.7370833333333335
data/raw/ravdess/Actor_02/03-01-04-02-01-02-02.wav,sad,4,2,female,strong,3.7704166666666667
data/raw/ravdess/Actor_02/03-01-04-02-02-01-02.wav,sad,4,2,female,strong,3.7036875
data/raw/ravdess/Actor_02/03-01-04-02-02-02-02.wav,sad,4,2,female,strong,3.6703333333333332
data/raw/ravdess/Actor_02/03-01-05-01-01-01-02.wav,angry,5,2,female,normal,3.6703333333333332
data/raw/ravdess/Actor_02/03-01-05-01-01-02-02.wav,angry,5,2,female,normal,3.6703333333333332
data/raw/ravdess/Actor_02/03-01-05-01-02-01-02.wav,angry,5,2,female,normal,3.7704166666666667
data/raw/ravdess/Actor_02/03-01-05-01-02-02-02.wav,angry,5,2,female,normal,3.8037916666666667
data/raw/ravdess/Actor_02/03-01-05-02-01-01-02.wav,angry,5,2,female,strong,3.9039166666666665
data/raw/ravdess/Actor_02/03-01-05-02-01-02-02.wav,angry,5,2,female,strong,4.004
data/raw/ravdess/Actor_02/03-01-05-02-02-01-02.wav,angry,5,2,female,strong,4.004
data/raw/ravdess/Actor_02/03-01-05-02-02-02-02.wav,angry,5,2,female,strong,4.004
data/raw/ravdess/Actor_02/03-01-06-01-01-01-02.wav,fearful,6,2,female,normal,3.636979166666667
data/raw/ravdess/Actor_02/03-01-06-01-01-02-02.wav,fearful,6,2,female,normal,3.7370625
data/raw/ravdess/Actor_02/03-01-06-01-02-01-02.wav,fearful,6,2,female,normal,3.6703333333333332
data/raw/ravdess/Actor_02/03-01-06-01-02-02-02.wav,fearful,6,2,female,normal,3.7370625
data/raw/ravdess/Actor_02/03-01-06-02-01-01-02.wav,fearful,6,2,female,strong,3.8037916666666667
data/raw/ravdess/Actor_02/03-01-06-02-01-02-02.wav,fearful,6,2,female,strong,3.636979166666667
data/raw/ravdess/Actor_02/03-01-06-02-02-01-02.wav,fearful,6,2,female,strong,3.6036041666666665
data/raw/ravdess/Actor_02/03-01-06-02-02-02-02.wav,fearful,6,2,female,strong,3.6036041666666665
data/raw/ravdess/Actor_02/03-01-07-01-01-01-02.wav,disgust,7,2,female,normal,3.6703333333333332
data/raw/ravdess/Actor_02/03-01-07-01-01-02-02.wav,disgust,7,2,female,normal,3.636979166666667
data/raw/ravdess/Actor_02/03-01-07-01-02-01-02.wav,disgust,7,2,female,normal,3.8705416666666665
data/raw/ravdess/Actor_02/03-01-07-01-02-02-02.wav,disgust,7,2,female,normal,3.8371666666666666
data/raw/ravdess/Actor_02/03-01-07-02-01-01-02.wav,disgust,7,2,female,strong,4.137458333333333
data/raw/ravdess/Actor_02/03-01-07-02-01-02-02.wav,disgust,7,2,female,strong,4.137458333333333
data/raw/ravdess/Actor_02/03-01-07-02-02-01-02.wav,disgust,7,2,female,strong,4.004
data/raw/ravdess/Actor_02/03-01-07-02-02-02-02.wav,disgust,7,2,female,strong,4.037375
data/raw/ravdess/Actor_02/03-01-08-01-01-01-02.wav,surprised,8,2,female,normal,3.5368541666666666
data/raw/ravdess/Actor_02/03-01-08-01-01-02-02.wav,surprised,8,2,female,normal,3.5368541666666666
data/raw/ravdess/Actor_02/03-01-08-01-02-01-02.wav,surprised,8,2,female,normal,3.6036041666666665
data/raw/ravdess/Actor_02/03-01-08-01-02-02-02.wav,surprised,8,2,female,normal,3.536875
data/raw/ravdess/Actor_02/03-01-08-02-01-01-02.wav,surprised,8,2,female,strong,3.7370625
data/raw/ravdess/Actor_02/03-01-08-02-01-02-02.wav,surprised,8,2,female,strong,3.7704375
data/raw/ravdess/Actor_02/03-01-08-02-02-01-02.wav,surprised,8,2,female,strong,3.7370833333333335
data/raw/ravdess/Actor_02/03-01-08-02-02-02-02.wav,surprised,8,2,female,strong,3.8038125
data/raw/ravdess/Actor_03/03-01-01-01-01-01-03.wav,neutral,1,3,male,normal,3.4367708333333336
data/raw/ravdess/Actor_03/03-01-01-01-01-02-03.wav,neutral,1,3,male,normal,3.5035
data/raw/ravdess/Actor_03/03-01-01-01-02-01-03.wav,neutral,1,3,male,normal,3.5035
data/raw/ravdess/Actor_03/03-01-01-01-02-02-03.wav,neutral,1,3,male,normal,3.4701458333333335
data/raw/ravdess/Actor_03/03-01-02-01-01-01-03.wav,calm,2,3,male,normal,3.8371666666666666
data/raw/ravdess/Actor_03/03-01-02-01-01-02-03.wav,calm,2,3,male,normal,3.7370625
data/raw/ravdess/Actor_03/03-01-02-01-02-01-03.wav,calm,2,3,male,normal,3.8371666666666666
data/raw/ravdess/Actor_03/03-01-02-01-02-02-03.wav,calm,2,3,male,normal,3.970625
data/raw/ravdess/Actor_03/03-01-02-02-01-01-03.wav,calm,2,3,male,strong,4.037375
data/raw/ravdess/Actor_03/03-01-02-02-01-02-03.wav,calm,2,3,male,strong,3.970645833333333
data/raw/ravdess/Actor_03/03-01-02-02-02-01-03.wav,calm,2,3,male,strong,4.137458333333333
data/raw/ravdess/Actor_03/03-01-02-02-02-02-03.wav,calm,2,3,male,strong,4.004
data/raw/ravdess/Actor_03/03-01-03-01-01-01-03.wav,happy,3,3,male,normal,3.7704166666666667
data/raw/ravdess/Actor_03/03-01-03-01-01-02-03.wav,happy,3,3,male,normal,3.6035833333333334
data/raw/ravdess/Actor_03/03-01-03-01-02-01-03.wav,happy,3,3,male,normal,3.5035
data/raw/ravdess/Actor_03/03-01-03-01-02-02-03.wav,happy,3,3,male,normal,3.5035
data/raw/ravdess/Actor_03/03-01-03-02-01-01-03.wav,happy,3,3,male,strong,4.3043125
data/raw/ravdess/Actor_03/03-01-03-02-01-02-03.wav,happy,3,3,male,strong,4.404395833333333
data/raw/ravdess/Actor_03/03-01-03-02-02-01-03.wav,happy,3,3,male,strong,4.137458333333333
data/raw/ravdess/Actor_03/03-01-03-02-02-02-03.wav,happy,3,3,male,strong,3.8371666666666666
data/raw/ravdess/Actor_03/03-01-04-01-01-01-03.wav,sad,4,3,male,normal,3.6036041666666665
data/raw/ravdess/Actor_03/03-01-04-01-01-02-03.wav,sad,4,3,male,normal,3.5702291666666666
data/raw/ravdess/Actor_03/03-01-04-01-02-01-03.wav,sad,4,3,male,normal,3.5702291666666666
data/raw/ravdess/Actor_03/03-01-04-01-02-02-03.wav,sad,4,3,male,normal,3.536875
data/raw/ravdess/Actor_03/03-01-04-02-01-01-03.wav,sad,4,3,male,strong,3.7704375
data/raw/ravdess/Actor_03/03-01-04-02-01-02-03.wav,sad,4,3,male,strong,3.8371666666666666
data/raw/ravdess/Actor_03/03-01-04-02-02-01-03.wav,sad,4,3,male,strong,3.470125
data/raw/ravdess/Actor_03/03-01-04-02-02-02-03.wav,sad,4,3,male,strong,3.7036875
data/raw/ravdess/Actor_03/03-01-05-01-01-01-03.wav,angry,5,3,male,normal,4.004
data/raw/ravdess/Actor_03/03-01-05-01-01-02-03.wav,angry,5,3,male,normal,4.070729166666666
data/raw/ravdess/Actor_03/03-01-05-01-02-01-03.wav,angry,5,3,male,normal,3.8038125
data/raw/ravdess/Actor_03/03-01-05-01-02-02-03.wav,angry,5,3,male,normal,3.8371666666666666
data/raw/ravdess/Actor_03/03-01-05-02-01-01-03.wav,angry,5,3,male,strong,4.404395833333333
data/raw/ravdess/Actor_03/03-01-05-02-01-02-03.wav,angry,5,3,male,strong,4.404416666666667
data/raw/ravdess/Actor_03/03-01-05-02-02-01-03.wav,angry,5,3,male,strong,4.2375625
data/raw/ravdess/Actor_03/03-01-05-02-02-02-03.wav,angry,5,3,male,strong,4.5045
data/raw/ravdess/Actor_03/03-01-06-01-01-01-03.wav,fearful,6,3,male,normal,3.7370833333333335
data/raw/ravdess/Actor_03/03-01-06-01-01-02-03.wav,fearful,6,3,male,normal,3.8371666666666666
data/raw/ravdess/Actor_03/03-01-06-01-02-01-03.wav,fearful,6,3,male,normal,3.5035
data/raw/ravdess/Actor_03/03-01-06-01-02-02-03.wav,fearful,6,3,male,normal,3.2032083333333334
data/raw/ravdess/Actor_03/03-01-06-02-01-01-03.wav,fearful,6,3,male,strong,3.3033125
data/raw/ravdess/Actor_03/03-01-06-02-01-02-03.wav,fearful,6,3,male,strong,3.9038958333333333
data/raw/ravdess/Actor_03/03-01-06-02-02-01-03.wav,fearful,6,3,male,strong,3.3033125
data/raw/ravdess/Actor_03/03-01-06-02-02-02-03.wav,fearful,6,3,male,strong,3.4367708333333336
data/raw/ravdess/Actor_03/03-01-07-01-01-01-03.wav,disgust,7,3,male,normal,4.037375
data/raw/ravdess/Actor_03/03-01-07-01-01-02-03.wav,disgust,7,3,male,normal,3.970645833333333
data/raw/ravdess/Actor_03/03-01-07-01-02-01-03.wav,disgust,7,3,male,normal,3.6036041666666665
data/raw/ravdess/Actor_03/03-01-07-01-02-02-03.wav,disgust,7,3,male,normal,3.7704375
data/raw/ravdess/Actor_03/03-01-07-02-01-01-03.wav,disgust,7,3,male,strong,4.104104166666667
data/raw/ravdess/Actor_03/03-01-07-02-01-02-03.wav,disgust,7,3,male,strong,4.104104166666667
data/raw/ravdess/Actor_03/03-01-07-02-02-01-03.wav,disgust,7,3,male,strong,3.8371666666666666
data/raw/ravdess/Actor_03/03-01-07-02-02-02-03.wav,disgust,7,3,male,strong,3.9372708333333333
data/raw/ravdess/Actor_03/03-01-08-01-01-01-03.wav,surprised,8,3,male,normal,3.2365625
data/raw/ravdess/Actor_03/03-01-08-01-01-02-03.wav,surprised,8,3,male,normal,3.370041666666667
data/raw/ravdess/Actor_03/03-01-08-01-02-01-03.wav,surprised,8,3,male,normal,3.2032083333333334
data/raw/ravdess/Actor_03/03-01-08-01-02-02-03.wav,surprised,8,3,male,normal,3.5702291666666666
data/raw/ravdess/Actor_03/03-01-08-02-01-01-03.wav,surprised,8,3,male,strong,3.2699375
data/raw/ravdess/Actor_03/03-01-08-02-01-02-03.wav,surprised,8,3,male,strong,3.6036041666666665
data/raw/ravdess/Actor_03/03-01-08-02-02-01-03.wav,surprised,8,3,male,strong,3.5035
data/raw/ravdess/Actor_03/03-01-08-02-02-02-03.wav,surprised,8,3,male,strong,3.2365625
data/raw/ravdess/Actor_04/03-01-01-01-01-01-04.wav,neutral,1,4,female,normal,3.3032916666666665
data/raw/ravdess/Actor_04/03-01-01-01-01-02-04.wav,neutral,1,4,female,normal,3.370041666666667
data/raw/ravdess/Actor_04/03-01-01-01-02-01-04.wav,neutral,1,4,female,normal,3.2699375
data/raw/ravdess/Actor_04/03-01-01-01-02-02-04.wav,neutral,1,4,female,normal,3.2365625
data/raw/ravdess/Actor_04/03-01-02-01-01-01-04.wav,calm,2,4,female,normal,3.8037916666666667
data/raw/ravdess/Actor_04/03-01-02-01-01-02-04.wav,calm,2,4,female,normal,3.7370625
data/raw/ravdess/Actor_04/03-01-02-01-02-01-04.wav,calm,2,4,female,normal,3.636979166666667
data/raw/ravdess/Actor_04/03-01-02-01-02-02-04.wav,calm,2,4,female,normal,3.57025
data/raw/ravdess/Actor_04/03-01-02-02-01-01-04.wav,calm,2,4,female,strong,3.970625
data/raw/ravdess/Actor_04/03-01-02-02-01-02-04.wav,calm,2,4,female,strong,3.8038125
data/raw/ravdess/Actor_04/03-01-02-02-02-01-04.wav,calm,2,4,female,strong,3.8037916666666667
data/raw/ravdess/Actor_04/03-01-02-02-02-02-04.wav,calm,2,4,female,strong,4.037375
data/raw/ravdess/Actor_04/03-01-03-01-01-01-04.wav,happy,3,4,female,normal,3.5035
data/raw/ravdess/Actor_04/03-01-03-01-01-02-04.wav,happy,3,4,female,normal,3.5368541666666666
data/raw/ravdess/Actor_04/03-01-03-01-02-01-04.wav,happy,3,4,female,normal,3.5035
data/raw/ravdess/Actor_04/03-01-03-01-02-02-04.wav,happy,3,4,female,normal,3.4367708333333336
data/raw/ravdess/Actor_04/03-01-03-02-01-01-04.wav,happy,3,4,female,strong,3.8705416666666665
data/raw/ravdess/Actor_04/03-01-03-02-01-02-04.wav,happy,3,4,female,strong,3.5702291666666666
data/raw/ravdess/Actor_04/03-01-03-02-02-01-04.wav,happy,3,4,female,strong,3.6036041666666665
data/raw/ravdess/Actor_04/03-01-03-02-02-02-04.wav,happy,3,4,female,strong,3.7704166666666667
data/raw/ravdess/Actor_04/03-01-04-01-01-01-04.wav,sad,4,4,female,normal,3.370041666666667
data/raw/ravdess/Actor_04/03-01-04-01-01-02-04.wav,sad,4,4,female,normal,3.403395833333333
data/raw/ravdess/Actor_04/03-01-04-01-02-01-04.wav,sad,4,4,female,normal,3.4367708333333336
data/raw/ravdess/Actor_04/03-01-04-01-02-02-04.wav,sad,4,4,female,normal,3.470125
data/raw/ravdess/Actor_04/03-01-04-02-01-01-04.wav,sad,4,4,female,strong,3.6703333333333332
data/raw/ravdess/Actor_04/03-01-04-02-01-02-04.wav,sad,4,4,female,strong,3.7704375
data/raw/ravdess/Actor_04/03-01-04-02-02-01-04.wav,sad,4,4,female,strong,3.7704375
data/raw/ravdess/Actor_04/03-01-04-02-02-02-04.wav,sad,4,4,female,strong,3.7704375
data/raw/ravdess/Actor_04/03-01-05-01-01-01-04.wav,angry,5,4,female,normal,3.703708333333333
data/raw/ravdess/Actor_04/03-01-05-01-01-02-04.wav,angry,5,4,female,normal,3.6036041666666665
data/raw/ravdess/Actor_04/03-01-05-01-02-01-04.wav,angry,5,4,female,normal,3.470125
data/raw/ravdess/Actor_04/03-01-05-01-02-02-04.wav,angry,5,4,female,normal,3.7370625
data/raw/ravdess/Actor_04/03-01-05-02-01-01-04.wav,angry,5,4,female,strong,3.7704375
data/raw/ravdess/Actor_04/03-01-05-02-01-02-04.wav,angry,5,4,female,strong,3.8705208333333334
data/raw/ravdess/Actor_04/03-01-05-02-02-01-04.wav,angry,5,4,female,strong,3.7036875
data/raw/ravdess/Actor_04/03-01-05-02-02-02-04.wav,angry,5,4,female,strong,3.8371666666666666
data/raw/ravdess/Actor_04/03-01-06-01-01-01-04.wav,fearful,6,4,female,normal,3.3032916666666665
data/raw/ravdess/Actor_04/03-01-06-01-01-02-04.wav,fearful,6,4,female,normal,3.2365833333333334
data/raw/ravdess/Actor_04/03-01-06-01-02-01-04.wav,fearful,6,4,female,normal,3.470125
data/raw/ravdess/Actor_04/03-01-06-01-02-02-04.wav,fearful,6,4,female,normal,3.470125
data/raw/ravdess/Actor_04/03-01-06-02-01-01-04.wav,fearful,6,4,female,strong,3.9372708333333333
data/raw/ravdess/Actor_04/03-01-06-02-01-02-04.wav,fearful,6,4,female,strong,3.403395833333333
data/raw/ravdess/Actor_04/03-01-06-02-02-01-04.wav,fearful,6,4,female,strong,3.6036041666666665
data/raw/ravdess/Actor_04/03-01-06-02-02-02-04.wav,fearful,6,4,female,strong,3.5702291666666666
data/raw/ravdess/Actor_04/03-01-07-01-01-01-04.wav,disgust,7,4,female,normal,3.9039166666666665
data/raw/ravdess/Actor_04/03-01-07-01-01-02-04.wav,disgust,7,4,female,normal,3.9038958333333333
data/raw/ravdess/Actor_04/03-01-07-01-02-01-04.wav,disgust,7,4,female,normal,3.7704375
data/raw/ravdess/Actor_04/03-01-07-01-02-02-04.wav,disgust,7,4,female,normal,3.8038125
data/raw/ravdess/Actor_04/03-01-07-02-01-01-04.wav,disgust,7,4,female,strong,4.004
data/raw/ravdess/Actor_04/03-01-07-02-01-02-04.wav,disgust,7,4,female,strong,4.037375
data/raw/ravdess/Actor_04/03-01-07-02-02-01-04.wav,disgust,7,4,female,strong,3.8705416666666665
data/raw/ravdess/Actor_04/03-01-07-02-02-02-04.wav,disgust,7,4,female,strong,3.9372708333333333
data/raw/ravdess/Actor_04/03-01-08-01-01-01-04.wav,surprised,8,4,female,normal,3.2365833333333334
data/raw/ravdess/Actor_04/03-01-08-01-01-02-04.wav,surprised,8,4,female,normal,3.3366666666666664
data/raw/ravdess/Actor_04/03-01-08-01-02-01-04.wav,surprised,8,4,female,normal,3.6369583333333333
data/raw/ravdess/Actor_04/03-01-08-01-02-02-04.wav,surprised,8,4,female,normal,3.43675
data/raw/ravdess/Actor_04/03-01-08-02-01-01-04.wav,surprised,8,4,female,strong,3.6703333333333332
data/raw/ravdess/Actor_04/03-01-08-02-01-02-04.wav,surprised,8,4,female,strong,3.5702291666666666
data/raw/ravdess/Actor_04/03-01-08-02-02-01-04.wav,surprised,8,4,female,strong,3.470125
data/raw/ravdess/Actor_04/03-01-08-02-02-02-04.wav,surprised,8,4,female,strong,3.5368541666666666
data/raw/ravdess/Actor_05/03-01-01-01-01-01-05.wav,neutral,1,5,male,normal,3.6036041666666665
data/raw/ravdess/Actor_05/03-01-01-01-01-02-05.wav,neutral,1,5,male,normal,3.636979166666667
data/raw/ravdess/Actor_05/03-01-01-01-02-01-05.wav,neutral,1,5,male,normal,3.103083333333333
data/raw/ravdess/Actor_05/03-01-01-01-02-02-05.wav,neutral,1,5,male,normal,3.6036041666666665
data/raw/ravdess/Actor_05/03-01-02-01-01-01-05.wav,calm,2,5,male,normal,4.037354166666667
data/raw/ravdess/Actor_05/03-01-02-01-01-02-05.wav,calm,2,5,male,normal,4.104104166666667
data/raw/ravdess/Actor_05/03-01-02-01-02-01-05.wav,calm,2,5,male,normal,4.137479166666667
data/raw/ravdess/Actor_05/03-01-02-01-02-02-05.wav,calm,2,5,male,normal,4.2375625
data/raw/ravdess/Actor_05/03-01-02-02-01-01-05.wav,calm,2,5,male,strong,4.7380625
data/raw/ravdess/Actor_05/03-01-02-02-01-02-05.wav,calm,2,5,male,strong,4.5045
data/raw/ravdess/Actor_05/03-01-02-02-02-01-05.wav,calm,2,5,male,strong,4.7714375
data/raw/ravdess/Actor_05/03-01-02-02-02-02-05.wav,calm,2,5,male,strong,4.304291666666667
data/raw/ravdess/Actor_05/03-01-03-01-01-01-05.wav,happy,3,5,male,normal,4.004
data/raw/ravdess/Actor_05/03-01-03-01-01-02-05.wav,happy,3,5,male,normal,3.2365625
data/raw/ravdess/Actor_05/03-01-03-01-02-01-05.wav,happy,3,5,male,normal,3.3700208333333332
data/raw/ravdess/Actor_05/03-01-03-01-02-02-05.wav,happy,3,5,male,normal,3.7704375
data/raw/ravdess/Actor_05/03-01-03-02-01-01-05.wav,happy,3,5,male,strong,4.137479166666667
data/raw/ravdess/Actor_05/03-01-03-02-01-02-05.wav,happy,3,5,male,strong,3.8705416666666665
data/raw/ravdess/Actor_05/03-01-03-02-02-01-05.wav,happy,3,5,male,strong,3.6035833333333334
data/raw/ravdess/Actor_05/03-01-03-02-02-02-05.wav,happy,3,5,male,strong,3.403395833333333
data/raw/ravdess/Actor_05/03-01-04-01-01-01-05.wav,sad,4,5,male,normal,3.2699375
data/raw/ravdess/Actor_05/03-01-04-01-01-02-05.wav,sad,4,5,male,normal,3.6369583333333333
data/raw/ravdess/Actor_05/03-01-04-01-02-01-05.wav,sad,4,5,male,normal,3.1031041666666668
